Video Time,Neutral,Happy,Sad,Angry,Surprised,Scared,Disgusted
01:23.0,0.4863543,0.3743131,0.007367543,0.001887621,0.01813447,0.000117267,0.000010894
01:23.1,0.5142206,0.3599183,0.006818569,0.002032532,0.0165284,0.000107165,0.000011516
01:23.1,0.5308668,0.349024,0.006408472,0.002096144,0.01503094,0.000100362,0.000012159
01:23.2,0.5496409,0.3363752,0.006045285,0.002112949,0.01360699,0.000096008,0.000013024
01:23.2,0.5539931,0.3274964,0.005998935,0.00218312,0.01228495,0.000092699,0.00001438
01:23.3,0.5403132,0.3248838,0.006040658,0.002315166,0.01109429,0.000088345,0.000015658
01:23.3,0.5275352,0.3155613,0.006380373,0.002492691,0.01007762,0.000085717,0.000017131
01:23.4,0.5248833,0.2990343,0.0066205,0.002644684,0.00925572,0.000085196,0.000018431
01:23.4,0.4917427,0.2998475,0.006558892,0.003025226,0.008462246,0.000081028,0.000018374
01:23.4,0.4672759,0.2952431,0.006618275,0.003356648,0.007711344,0.000078204,0.000018541
01:23.5,0.4353391,0.3007075,0.006698384,0.003700543,0.006967556,0.000073803,0.000019137
01:23.5,0.4202292,0.2980536,0.006732362,0.003826642,0.006344449,0.000071938,0.000019443
01:23.6,0.3903424,0.309155,0.006860856,0.003946066,0.00583805,0.000067488,0.000019037
01:23.7,0.3511683,0.3379309,0.006970279,0.004014708,0.0054272,0.00006207,0.000017766
01:23.7,0.3246176,0.3634056,0.00715464,0.003875514,0.005078757,0.0000579,0.000016733
01:23.7,0.2913503,0.4067161,0.007082813,0.003956837,0.004781616,0.000051989,0.000015131
01:23.8,0.266746,0.4323234,0.00704055,0.004056312,0.004562826,0.000047303,0.000013749
01:23.8,0.245028,0.4657739,0.006858173,0.004047489,0.004425262,0.00004272,0.000012282
01:23.9,0.2242983,0.5030668,0.00677804,0.003949481,0.004306928,0.000038504,0.000010966
01:23.9,0.2053694,0.5330873,0.00662063,0.003710031,0.004410941,0.000035687,0.000009691
01:24.0,0.192603,0.5500168,0.006556216,0.003549831,0.004468921,0.000033932,0.000008655
01:24.1,0.1847988,0.5677493,0.00652648,0.003507709,0.004375084,0.000032123,0.000007864
01:24.1,0.1922344,0.5806845,0.00623162,0.003652597,0.004353059,0.000029425,0.000007115
01:24.1,0.2055306,0.5815687,0.006198496,0.0038611,0.004255509,0.000027488,0.000006597
01:24.2,0.2198236,0.5740005,0.006199791,0.004011274,0.004173966,0.000026319,0.000006165
01:24.3,0.2377586,0.5652086,0.00607222,0.003998637,0.00421971,0.000025077,0.000005749
01:24.3,0.2548724,0.5465439,0.006104776,0.004041367,0.004189961,0.000024691,0.000005526
01:24.3,0.2697997,0.5287686,0.006326421,0.004018251,0.004107825,0.000024924,0.000005305
01:24.4,0.2992352,0.49845,0.006716178,0.003967826,0.004008858,0.000025605,0.000005199
01:24.5,0.3241883,0.4692543,0.007291206,0.00392666,0.003880231,0.000026779,0.000005233
01:24.5,0.3519225,0.4390194,0.007815732,0.003898472,0.003728903,0.00002867,0.000005369
01:24.6,0.3787687,0.4162353,0.00824489,0.003728357,0.003589832,0.000031116,0.00000528
01:24.6,0.4090616,0.3919531,0.008654816,0.003606249,0.003434037,0.000033877,0.000005321
01:24.7,0.4378436,0.3719302,0.008898694,0.003448983,0.003324564,0.000036034,0.000005267
01:24.7,0.4723814,0.3481746,0.009032805,0.003327892,0.003246919,0.000037959,0.000005408
01:24.8,0.5008289,0.3342955,0.009144615,0.003135907,0.003179029,0.000039778,0.00000534
01:24.8,0.5273411,0.3230038,0.009188877,0.002969275,0.003131975,0.000040759,0.000005359
01:24.8,0.5474285,0.3174839,0.009265427,0.002770472,0.003115101,0.000041655,0.000005196
01:24.9,0.5655798,0.3122209,0.009311265,0.002614345,0.003079618,0.000042444,0.000005141
01:25.0,0.5776194,0.3072962,0.009356163,0.00246649,0.003025624,0.000044029,0.000005042
01:25.0,0.5521099,0.3218049,0.009780515,0.00222649,0.002914338,0.000052937,0.000004724
01:25.1,0.551654,0.3320722,0.00970881,0.002059181,0.002850765,0.000056754,0.00000453
01:25.1,0.5574206,0.3442136,0.009322416,0.001965072,0.002835852,0.000056579,0.000004393
01:25.2,0.5655219,0.3603794,0.00884175,0.001888659,0.002855208,0.000055109,0.000004175
01:25.2,0.5765277,0.3602079,0.008601907,0.001892473,0.002827802,0.000055261,0.000004131
01:25.3,0.5840692,0.3696251,0.00819177,0.001847992,0.002862811,0.00005384,0.000003921
01:25.3,0.5899465,0.3707069,0.0080066,0.001829729,0.0028615,0.000053857,0.000003775
01:25.4,0.5932897,0.3735787,0.007804039,0.001810387,0.002887633,0.000053268,0.000003596
01:25.4,0.5961107,0.3758835,0.007579578,0.001805722,0.002929468,0.000051912,0.000003486
01:25.5,0.597626,0.3752442,0.007450117,0.001790878,0.002935833,0.000051693,0.000003394
01:25.5,0.5927349,0.3791794,0.007291333,0.001754837,0.00298086,0.000051174,0.00000323
01:25.6,0.5843896,0.3833827,0.007117487,0.001746794,0.003005108,0.000050714,0.000003104
01:25.6,0.5797894,0.3844656,0.006912154,0.001729811,0.003035463,0.000050547,0.000002983
01:25.7,0.5765925,0.3837567,0.006796153,0.001710603,0.003057687,0.00005062,0.000002904
01:25.7,0.5638881,0.3928159,0.006646677,0.001652806,0.003115823,0.000049777,0.000002755
01:25.8,0.5517641,0.3959137,0.00662334,0.001611417,0.003144576,0.000050181,0.000002651
01:25.8,0.5450037,0.3960921,0.006627252,0.001565727,0.003208622,0.000050101,0.000002567
01:25.9,0.5333104,0.4051689,0.00649677,0.00153093,0.003309798,0.000048295,0.000002452
01:25.9,0.5230699,0.4084604,0.006465173,0.001501209,0.003388091,0.00004731,0.000002373
01:26.0,0.5141693,0.4115734,0.006419855,0.001456287,0.003459895,0.000046718,0.00000228
01:26.0,0.509217,0.4113916,0.006394548,0.001418577,0.003491257,0.000046775,0.000002224
01:26.1,0.5005448,0.4108947,0.006401203,0.001384886,0.003558934,0.000046948,0.000002172
01:26.1,0.4827517,0.4224156,0.006289425,0.00133687,0.003659776,0.000045449,0.000002078
01:26.2,0.4657599,0.4303927,0.00629749,0.001280862,0.003776538,0.000044753,0.00000199
01:26.2,0.4542928,0.4360828,0.006303668,0.001229498,0.003895592,0.000043892,0.000001918
01:26.3,0.4480487,0.4358541,0.006287275,0.001196974,0.004032214,0.00004312,0.000001868
01:26.3,0.4428471,0.435604,0.006373109,0.001169965,0.004123945,0.000042722,0.000001852
01:26.3,0.4406454,0.4367769,0.006421643,0.001127786,0.004206779,0.000042337,0.000001799
01:26.4,0.4530633,0.431818,0.006402465,0.001099577,0.004312279,0.000041677,0.000001772
01:26.5,0.4704035,0.4245952,0.006445637,0.001081601,0.004399373,0.000040688,0.000001767
01:26.5,0.4901152,0.4159265,0.006537212,0.001068505,0.004457512,0.000039887,0.000001773
01:26.6,0.4968056,0.4145954,0.006823159,0.001048721,0.004488562,0.000038928,0.000001756
01:26.6,0.5074356,0.4098998,0.006955837,0.001037752,0.004560129,0.000037959,0.000001761
01:26.6,0.5250948,0.3991468,0.007137314,0.0010344,0.004664401,0.000036863,0.000001806
01:26.7,0.5444462,0.3852174,0.007401604,0.001031072,0.004714486,0.000036691,0.000001853
01:26.8,0.5494139,0.3774019,0.007840816,0.001023512,0.004728355,0.00003693,0.000001872
01:26.8,0.5581512,0.361904,0.008514786,0.001030112,0.004720268,0.000037943,0.000001968
01:26.9,0.5715365,0.3450324,0.00930822,0.001039085,0.004697444,0.000038734,0.000002079
01:26.9,0.5884511,0.3258637,0.01010345,0.001052211,0.004696478,0.000040058,0.000002219
01:27.0,0.6047001,0.3063698,0.01096393,0.001062658,0.004720657,0.000041397,0.000002403
01:27.0,0.6101325,0.2902049,0.0123873,0.001046394,0.004721691,0.000044232,0.000002521
01:27.1,0.6276989,0.2689961,0.01389273,0.001045277,0.004711397,0.000047377,0.000002779
01:27.1,0.6424941,0.2538,0.01588268,0.001034838,0.004614055,0.000049196,0.000003016
01:27.2,0.6650347,0.2350756,0.01792563,0.001031687,0.004531806,0.000051276,0.000003462
01:27.2,0.6891596,0.2191422,0.01927708,0.001012327,0.004483527,0.000052137,0.000003859
01:27.3,0.7093686,0.2036821,0.02046257,0.001000382,0.004430603,0.000054441,0.000004214
01:27.3,0.7235259,0.192369,0.02225974,0.00098361,0.004282032,0.000057653,0.000004492
01:27.3,0.7386507,0.1815353,0.02365051,0.000956869,0.004133606,0.000061719,0.000004781
01:27.4,0.7557746,0.1721887,0.02470924,0.000927632,0.004009383,0.000063327,0.000005195
01:27.5,0.7668645,0.1681515,0.02628019,0.000890179,0.003834206,0.000065297,0.00000546
01:27.5,0.7789928,0.1613746,0.02744436,0.000864214,0.003714773,0.000067584,0.000005647
01:27.6,0.7918245,0.1552712,0.02826536,0.00083809,0.003641952,0.000068143,0.000005874
01:27.6,0.8030247,0.1485062,0.02889405,0.000831278,0.00357515,0.000069177,0.000006068
01:27.7,0.8040859,0.1491935,0.02939162,0.000809141,0.00349401,0.000070793,0.000005913
01:27.7,0.7891331,0.1467809,0.031985,0.000780377,0.003316121,0.000082769,0.000005542
01:27.7,0.7578212,0.1416621,0.04005963,0.000786542,0.003061461,0.000111429,0.000005192
01:27.8,0.7422094,0.1360496,0.04892353,0.000799896,0.002823021,0.000136469,0.000005002
01:27.9,0.7345555,0.12804,0.05820839,0.000816463,0.002620857,0.00016948,0.000004842
01:27.9,0.7359961,0.1222919,0.05966956,0.000809193,0.002502306,0.000192607,0.000004566
01:28.0,0.7498929,0.1148152,0.0583086,0.000821611,0.002474503,0.000195964,0.000004461
01:28.0,0.7565271,0.1190945,0.05569491,0.000786039,0.00246347,0.000198863,0.000004187
01:28.1,0.7705468,0.1246494,0.05143203,0.000763285,0.002581972,0.000189933,0.00000403
01:28.1,0.7895843,0.1219871,0.04731655,0.000790767,0.002761432,0.000179845,0.000004211
01:28.1,0.8008118,0.1269202,0.04364494,0.000832251,0.002847517,0.000166439,0.000004362
01:28.2,0.8177601,0.1225372,0.04045996,0.000885696,0.002995632,0.000154488,0.00000483
01:28.3,0.831795,0.1191541,0.03782501,0.000926416,0.003082319,0.000145672,0.000005231
01:28.3,0.8445938,0.1159067,0.03539642,0.00096214,0.003176477,0.000138073,0.000005668
01:28.4,0.8567942,0.1132839,0.03304355,0.00098639,0.003291511,0.00013087,0.000006012
01:28.4,0.8564745,0.117711,0.03172106,0.000966087,0.003280647,0.000131733,0.000006175
01:28.5,0.8487172,0.122448,0.03157351,0.000926033,0.003227047,0.000146253,0.000006337
01:28.5,0.8484069,0.1335488,0.03079021,0.000899425,0.003221064,0.00014682,0.000006459
01:28.5,0.8460714,0.1503306,0.02964304,0.000884877,0.003244419,0.000143784,0.000006399
01:28.6,0.8500206,0.1608649,0.0284021,0.000867836,0.003337094,0.000141171,0.000006552
01:28.7,0.8523659,0.1698994,0.02770731,0.000843986,0.003406815,0.000141641,0.000006828
01:28.7,0.8556328,0.1758662,0.02713719,0.000827811,0.003454569,0.000142753,0.000007147
01:28.8,0.859322,0.1799121,0.02664959,0.000808808,0.003494087,0.000144008,0.000007436
01:28.8,0.8629168,0.1806282,0.02677106,0.000785037,0.003503589,0.000148434,0.000007894
01:28.9,0.8670359,0.1793862,0.02721462,0.000771506,0.003475903,0.000152887,0.000008584
01:28.9,0.8715189,0.173026,0.02805432,0.00076247,0.003403981,0.000160616,0.000009498
01:29.0,0.8775783,0.165013,0.0290419,0.000755742,0.003363319,0.000166016,0.000010645
01:29.0,0.8833651,0.1568808,0.0300986,0.000752153,0.003347096,0.000171371,0.00001149
01:29.1,0.8885973,0.1477808,0.03210488,0.00075027,0.003318972,0.000176542,0.000012653
01:29.1,0.8959468,0.1393331,0.03330182,0.000754032,0.003311917,0.000171583,0.000013242
01:29.2,0.9044014,0.1289893,0.03468319,0.000756519,0.003337877,0.000165949,0.000014495
01:29.2,0.9124581,0.1183821,0.03613059,0.000765606,0.003332639,0.000161992,0.000015871
01:29.2,0.919458,0.1080249,0.03825245,0.000780687,0.003306143,0.000161358,0.000017281
01:29.3,0.9266375,0.09739754,0.04009903,0.000809111,0.003362502,0.000158629,0.000019702
01:29.4,0.9308513,0.09081864,0.04200938,0.000832182,0.003306508,0.000155159,0.000020653
01:29.4,0.9351588,0.08342474,0.04390326,0.000861214,0.003332068,0.000152893,0.000022226
01:29.5,0.9387093,0.07693794,0.04614975,0.00089261,0.0033277,0.00015031,0.000023738
01:29.5,0.9415737,0.07123362,0.04798096,0.000926701,0.003340174,0.000148107,0.00002494
01:29.6,0.9446648,0.06563507,0.04986946,0.000962484,0.003391038,0.000144826,0.000026507
01:29.6,0.9461477,0.06190256,0.05211106,0.000988664,0.003395463,0.000141148,0.000027238
01:29.7,0.9479032,0.05770068,0.05398171,0.001023664,0.003481372,0.000136128,0.000028882
01:29.7,0.9497665,0.05375327,0.05590695,0.001055162,0.00359589,0.000132229,0.000030142
01:29.8,0.9512793,0.04969408,0.05825293,0.001096035,0.003704591,0.000129082,0.000032147
01:29.8,0.9530099,0.04610221,0.05949922,0.001139887,0.003804232,0.00012524,0.00003401
01:29.9,0.9546599,0.04247033,0.06069737,0.001200572,0.003901262,0.000123159,0.000035943
01:29.9,0.9559054,0.03944452,0.06078305,0.001249547,0.003991443,0.000123075,0.000037085
01:30.0,0.9562925,0.03666762,0.06145555,0.00130829,0.004057672,0.000124489,0.000038326
01:30.0,0.9566697,0.03462194,0.06183747,0.001341291,0.004097946,0.000126245,0.000038793
01:30.1,0.9567795,0.03289238,0.0617573,0.001374992,0.004159691,0.000125937,0.000039436
01:30.1,0.9558793,0.03111083,0.06299413,0.001410043,0.004235708,0.000128318,0.000039771
01:30.2,0.955593,0.02932173,0.06367264,0.001451365,0.004342828,0.000129548,0.000040785
01:30.2,0.9553431,0.02774063,0.0645557,0.001467598,0.004494528,0.000132734,0.000041474
01:30.2,0.9545675,0.02638413,0.06540751,0.001500762,0.004618976,0.000134691,0.000042516
01:30.3,0.9536557,0.02517675,0.06641986,0.001521796,0.004745532,0.000137516,0.00004337
01:30.4,0.9525076,0.02400032,0.06737254,0.001550911,0.004850849,0.00014215,0.000043986
01:30.4,0.951113,0.0230363,0.0680969,0.001568982,0.004940999,0.000145794,0.000044784
01:30.5,0.9505422,0.02242548,0.06747848,0.001575048,0.005045035,0.000146776,0.000045385
01:30.5,0.9489688,0.02172638,0.06761175,0.001580019,0.005157881,0.000151375,0.0000461
01:30.6,0.9480212,0.02131222,0.06730802,0.001583077,0.005224933,0.000151573,0.000047115
01:30.6,0.9469311,0.02099868,0.067329,0.001573222,0.005282596,0.000153468,0.000048206
01:30.6,0.9442385,0.02159589,0.06601295,0.001569847,0.005286507,0.000153784,0.000047226
01:30.7,0.9427985,0.02182664,0.06501642,0.001563163,0.005386462,0.000151637,0.000047487
01:30.8,0.9382088,0.02360098,0.06344094,0.001527393,0.005383543,0.00015159,0.000045573
01:30.8,0.9324991,0.02476082,0.06280411,0.001525076,0.005460314,0.000152309,0.00004479
01:30.9,0.9223906,0.02911799,0.06059266,0.001487919,0.005444972,0.000149261,0.000042122
01:30.9,0.9123684,0.03297883,0.05894726,0.001454358,0.005452621,0.000144967,0.000040255
01:31.0,0.9053073,0.03573124,0.05701864,0.001439838,0.005499731,0.000140435,0.000038832
01:31.0,0.8967794,0.04028016,0.05520766,0.001409742,0.005447459,0.000134724,0.000036933
01:31.1,0.8869684,0.04472233,0.05372886,0.001389389,0.005408809,0.000129414,0.000035139
01:31.1,0.8812165,0.0478392,0.051721,0.001387135,0.005396474,0.000124499,0.000033974
01:31.2,0.8711789,0.05356174,0.05018339,0.001373795,0.005313629,0.000119436,0.000032186
01:31.2,0.8636935,0.05860147,0.04776895,0.001375117,0.00535763,0.000113639,0.000030544
01:31.3,0.8602918,0.0636705,0.04558335,0.001356596,0.005357217,0.000109194,0.000028934
01:31.3,0.8534734,0.07043053,0.04374611,0.001351624,0.005292716,0.000104236,0.000027192
01:31.4,0.8491002,0.07671561,0.04129339,0.001349984,0.005325528,0.00009906,0.000025535
01:31.4,0.8481374,0.08147928,0.03893694,0.001350809,0.005356865,0.000094253,0.00002441
01:31.5,0.842023,0.09286625,0.03659948,0.001309061,0.005297357,0.000090552,0.000022673
01:31.5,0.8418147,0.1001827,0.03429433,0.001290867,0.005310375,0.000087242,0.00002131
01:31.6,0.8434803,0.1056175,0.03208045,0.001276739,0.005357606,0.000083834,0.000020188
01:31.6,0.8391784,0.1174549,0.02992057,0.001251614,0.005329269,0.00008035,0.000018684
01:31.6,0.8400038,0.1195338,0.02861237,0.001261182,0.005327985,0.000079352,0.000017986
01:31.7,0.7930543,0.1498627,0.02830493,0.001159396,0.005236255,0.000083355,0.000016225
01:31.8,0.7559446,0.1797803,0.02771954,0.001097772,0.005154274,0.000083508,0.000014757
01:31.8,0.735637,0.2078185,0.02663025,0.001094034,0.0051082,0.000079186,0.000013557
01:31.9,0.7249979,0.2323929,0.02476649,0.001112124,0.005228982,0.000073836,0.000012461
01:31.9,0.7216622,0.2442974,0.02352435,0.001146448,0.005338682,0.000070927,0.000011759
01:32.0,0.723658,0.2478957,0.0230199,0.001183003,0.005354026,0.000069603,0.000011448
01:32.0,0.726433,0.2487093,0.02275522,0.001217126,0.005340426,0.000069135,0.000011227
01:32.0,0.7285774,0.2492173,0.02251355,0.001236115,0.005331608,0.000069802,0.000011037
01:32.1,0.7360067,0.2469874,0.02241257,0.001246853,0.00533379,0.00007037,0.000011037
01:32.1,0.7446005,0.2461327,0.0220486,0.001241397,0.005303013,0.000071314,0.000010892
01:32.2,0.7512043,0.2469855,0.02172122,0.001233874,0.00525463,0.00007204,0.000010703
01:32.3,0.6652936,0.3083763,0.02168024,0.001106372,0.005459029,0.000073857,0.000009447
01:32.3,0.6070598,0.3490171,0.02259494,0.001003376,0.005456571,0.000082469,0.000008571
01:32.4,0.5761335,0.3853658,0.02284754,0.000981493,0.005338742,0.000080311,0.000007971
01:32.4,0.5662421,0.4076917,0.02197325,0.001006811,0.00534431,0.000076193,0.000007472
01:32.5,0.5830407,0.4058289,0.0213375,0.001016775,0.005484187,0.000076047,0.000007226
01:32.5,0.6022887,0.4005344,0.02117741,0.001019069,0.005523171,0.000077819,0.000007093
01:32.6,0.618292,0.3958181,0.0212393,0.001026456,0.005475498,0.000079662,0.0000071
01:32.6,0.6354986,0.3869968,0.02140481,0.001021875,0.005402027,0.000084134,0.000007031
01:32.7,0.6490593,0.3866359,0.02132306,0.001017815,0.00523701,0.000086648,0.000007029
01:32.7,0.659556,0.3885846,0.02102292,0.001020229,0.005090443,0.000089606,0.000006931
01:32.7,0.6686155,0.3850308,0.02103764,0.00100815,0.004987921,0.00009578,0.000006899
01:32.8,0.6868529,0.3690559,0.02110075,0.001005636,0.004969169,0.00010146,0.000006929
01:32.8,0.704787,0.3522833,0.02074824,0.001004065,0.004988285,0.000104132,0.000006836
01:32.9,0.7221274,0.3402004,0.02035967,0.000980411,0.005050894,0.000100827,0.000006629
01:33.0,0.7333463,0.3347076,0.02002293,0.000959591,0.005257287,0.000094245,0.000006426
01:33.0,0.7479991,0.3206879,0.01973627,0.000949215,0.006364358,0.00008661,0.000006723
01:33.1,0.7605951,0.2971852,0.0216905,0.000950998,0.006466679,0.000092458,0.000006868
01:33.1,0.725072,0.2922255,0.02513853,0.000889629,0.00621034,0.000127376,0.000006476
01:33.1,0.7021955,0.2808741,0.02862142,0.000856672,0.006055085,0.00016486,0.00000641
01:33.2,0.696102,0.2784902,0.02824668,0.000883777,0.006019032,0.000164456,0.000006262
01:33.3,0.7011499,0.2693608,0.02727137,0.000994258,0.006107796,0.000161533,0.00000631
01:33.3,0.7172375,0.2535127,0.02588362,0.001102914,0.006338872,0.000161124,0.000006297
01:33.4,0.7364171,0.2346396,0.02498429,0.001234445,0.006540242,0.000160996,0.00000675
01:33.4,0.7546645,0.2136841,0.02460407,0.001341114,0.006781475,0.000167901,0.000007279
01:33.5,0.770607,0.1962582,0.02439881,0.001457539,0.006887544,0.000169665,0.000007772
01:33.5,0.7625917,0.1837427,0.02579742,0.001530823,0.006781013,0.000185916,0.000008487
01:33.5,0.7109999,0.2031029,0.02488744,0.001421773,0.007133295,0.000186218,0.000007674
01:33.6,0.6857086,0.2061768,0.02457652,0.001361264,0.007452358,0.000193806,0.000007211
01:33.7,0.6858116,0.2067383,0.02353652,0.001470724,0.007508874,0.000183336,0.000007146
01:33.7,0.7063487,0.197689,0.02227092,0.001699013,0.00754678,0.000171192,0.000007327
01:33.8,0.7345722,0.182335,0.02077478,0.001938104,0.007904766,0.000162007,0.000007585
01:33.8,0.764715,0.1630456,0.01947737,0.002198832,0.008455317,0.000159321,0.000007984
01:33.9,0.7900768,0.1463137,0.0183997,0.002444803,0.0088948,0.000157001,0.000008479
01:33.9,0.8124609,0.1294531,0.01734761,0.002811894,0.009723947,0.000164984,0.000009124
01:34.0,0.832878,0.1145503,0.01650936,0.002998195,0.01074074,0.00017441,0.000009913
01:34.0,0.8506376,0.1011109,0.01610223,0.003209722,0.01168791,0.000185205,0.000011068
